subject_ids,file_name,annotation_text,special_ratio,majority_vote
13249935,gri_2003_m_46_b06_f14_017.jpg,"Pett 8.2.53

P.S. I don't think I shall be going to Cambridge on Thursday but hope it is convenient for me to stay with you. S.S.

Dearest Lawrence
I have been [unclear]framing[/unclear] since after lunch - I still stay in bed till then, but I think to-morrow I shall get up a little earlier.  I had done 4 water-colours - the copper beech, the Red Lion, the Vale, and the silver birch on Hampstead Heath.
You must tell me when you want work for Banstead and I will give you the things I am not sending to Kensington.
Please will you give me the measurements of ""Tiny Tots"" as I think I have a much nicer frame that fits it. I shall bring it when I come to fetch the others which I intend to do with Mrs Salter on the 19th though I can't take them all as they are not all ready but I can take some and the large one in particular.
I hope I shall remember to enclose Mr Pengilly's letter - it will give you the address and telephone number",0.1428571429,FALSE
11284929,gri_2004_m_4_b01_f05_052.jpg,"                                     -2-
the Arts Council and Joan Rodgers, John tells me, seems to approve of my employment. 'He has worked out his punishment now,' she said after John told her about St. Albans. I am furious with her still but it looks as if I may be back in favour soon.  

My project for 'Pictures & Picture Making' has to be approved by [unclear]Gabriel[/unclear] White but I shall get paid whether he accepts it or not, though there is more money if he likes it, of course.

I have been looking at your self-portrait and I admire it very much. Though it is not a happy picture it is, I consider, a good one, well-drawn and daringly composed.

I have notes for several poems scribbled in 'bus and train, and at home which I am gradually sorting out so my frustrated afternoon the other day has not lasted. I should finish The Third Man this week. I will let you have a copy of course. 

This morning I have to see about slides for Monday's lecture and my next Banstead one (they have got a lantern I'm glad to say): then, this evening, you may remember, I am seeing Paul.

I love you, my darling Sylvia, love and adore you
Lawrence",0.1428571429,FALSE
11345506,gri_2004_m_4_b01_f07_008.jpg,"SONG

I overheard a lover say:
My naked lover's overdressed,
Habits of fear scratch at her face,
And [unclear]nuzzle[/unclear] her figure away
In the moment of desire.

I overheard a lover say:
Though Love is at my side I fear
That Time will tame my lion, love:
Therefore I hesitate distracted
In the moment of desire

I overheard Love say:
Oh do not waste your spirit
Building ruins in the garden.
Lion, give your love this mirror,
To reassure her beauty.

29 iii 1950",0.1428571429,FALSE
11908208,gri_2003_m_46_b05_f09_017.jpg,"[15-9-52]

Blackheath
Monday

My dearest Sylvia,

You can, of course, disregard my last letter about the Sec. Soc. for C. has now sent me a letter, which came this morning, and I see that the lecture and the article are off. I note with regret that the Journal must end - how very disappointing.
I enclose, but do not show C., of course, a caricature of the kind of notice [unclear]Haine[/unclear] was given in The Londoner's Diary. In fact the sentences in quotes are taken from the Standard and the News Chronicle obituary - gossip rates.  However, Molly tell me The Times gave him a decent notice.
Also enclosed is the giants poem. I hope you like it. I hope you will not frown on the note of something approaching, well, 'social conscience' at the end.
How are you feeling now? I was concerned to read of your bad nights and, also, of your cold. I do certainly hope this is not too bad. Has it gone? At least - it is going?
For myself, my glands are still up but they do not cause any discomfort. I shall lecture as usual tomorrow but I plan not to move about lectures town and home more than the absolute minimum.
What are you painting I wonder? Perhaps Armida, perhaps some pansies, for if you have had the kind of weather we have had, you will not have had much opportunity to paint out. You would really be 'braving the elements', as I expect George (your mother-in-law) wld. say. Our weekend with Chase will be so nice - a chance to go through all your work again. Marvellous. I can barely wait: nor can I wait to see you. Oh how impatient I am to see you, to be with you, again, my love, my love.
Lion is disappointed about the lecture but the work I have done will be very useful to me. Groddeck, by the way, was much less interesting than I thought when I cam to read him closely. Terribly irrational and intuitive, I'm afraid, tho' he would say - just the sterile objections to be expected in the 20s!
My poem about birthdays comes very slowly as there is an intricate rhyming scheme, but you shall see it soon. I expect it will be about 60 lines.

I love you dearly
Love you
Lawrence
",0.1333333333,FALSE
11909031,gri_2003_m_46_b05_f21_012.jpg,"Pett   12 . 9 . 52

Dearest Lawrence
Monkey Shine is capers, antics, monkey tricks, even practical jokes I think - Clifford looked it up.
I am so glad you have found so many useful books for your lecture at Wimbledon. Clifford and Marjorie think Kierkegaard the leading light of all the ""angst boys"" as Clifford calls them; who, he thinks, by their infantile preachings betray our civilization - C. gave me his reasons yesterday for not liking Auden -, although he enjoys [unclear] Montalow [/unclear] and [unclear] Mauciac [/unclear] - because Auden preaches and propagandas and is not content to state. Eliot's doing the same now, as in ""the Cocktail party"", and Green has spoilt the "" End of the Affair"" by moral",0.1333333333,FALSE
10931585,gri_2003_m_46_b01_f04_008.jpg,"yourself, Sylvia

Thank you, this is the second thank you already, for saying such nice things about my poetry. It is enormously encouraging and causes me much delight. You are kind and sensitive about them.

That new constellation you created recently stood me in good stead last night and guided me infallibly home, as I was fairly late. I'm glad Duncs has got his just deserts. I wondered what would become of him. I'm afraid I went to see Mandrake last night with John McHale. He has some money so for the first time for ages I went round the safe pubs. Apart from this I have worked and worked so I hope I won't be changed into anything.
 
I do hope that your next letter ( you referred to it in your last one ) will be longer. I do know how difficult it is but - well - can't you write a page or two in the lavatory or something ? Please.

Is 'Gothic England' good ? I'm trying to understand Bannister, Fletcher and [unclear] together. It's my only chance. Soon I shall see you. This Friday. At least the examinations will do that. Do you remember",0.125,FALSE
10931603,gri_2003_m_46_b01_f05_002.jpg,"                                             [1-6-48]
WIMbledon 1967              11 MANSEL ROAD,
                                                   WIMBLEDON, S.W.19.
Monday
Dearest Sylvia
     Thank you for your letter. What a difference it made, as all your letters do, o me. not that i was melancholy before, but every letter adds something to my impressions of you and endorses my love. I can never regret ouor love, as you must know, because of our mutual trust. I send you, my dear, a hundred kisses. All that you say about us is prefectly true and i admire -- as well as adore -- your understanding.
     Yes, yes, do talk over dates with [unclear]mr. [/unclear] 
     How deliciously you explain the attitude of your owls & how just is your delicate reproof of Apollo's clumsiness in questioning the.",0.125,FALSE
11284858,gri_2003_m_46_b02_f10_006.jpg,"Blackheath
22 xi 1949

Dearest Sylvia,

I am delighted with the news of your lecture con-
tained in today's letter. Congratulations, my dear
Minerva. Your audience seems to be admirable. You
seem to have enjoyed it very much: that is a good
thing - I knew that your nervousness would vanish with
a little practice. How I look forward to hearing one
for myself. How kind of you to arrange the syllabus
with an eye on a lion. Clifford and Marjorie and I
talked about you and in the afternoon Marjorie told
me what you would be doing at exactly what time: 'now,
at four, she will be going to the bus', and so on. I
thought about you very hard and lovingly.

I enjoyed yesterday very much indeed. We went
to the Kensington Gallery first and we enjoyed both
your pictures and the pleasant context in which they
are to be seen. How very good they are! Then we
went to the Arcade Gallery and again you can imagine
the thoughts of you that were in my mind as we looked
at the 'fantastic and bizarre' pictures. One of the
pieces, Juno and Minerva surrounded by Symbols by Rottenhammer suggested a poem I have just written, with
the substitution of Apollo for Juno. I liked very
much the Genoese triptych.

The sex talk was admirable: nothing new I think
to Clifford but the survey of the pronouncements on
sex by early Christians interested me greatly in its
disgusting manner. The lecturer's opinions about sex and rationalism were irreproachable and he thoroughly denounced
every aspect of religious influence on our society.

Do give Clifford and Marjorie my love and tell them how much I enjoyed my day.",0.125,FALSE
11284861,gri_2003_m_46_b02_f10_010.jpg,"Birmingham Station
Saturday
Dearest Sylvia -
How happy you made me in the short time we had together - so long if measured in terms of happiness for me.  Alas that I was sometimes jealous - but I shall look at your new pictures and see your creative pleasure in them.  I adore you - dearest Sylvia - so passionately.
I hope that your lecture on Friday was a success.  I have no doubts but that it was.  Tell me all about it - a full report, please, because the shadowy-[unclear]platonic[/unclear]-lion is still with you, adores you too much to leave you even long enough to tell the earthly Dandy lion about your lecture.  My lecture was, I think, very pleasant - and we had some discussion, this time.
The young man at Birmingham who flirted with you was not [unclear]Santer[/unclear] - but Kenneth [unclear]Garlie[/unclear], who is now at the [unclear]Barber[/unclear] Initiate.  He and Peter Kelly - the new assistant at the [unclear]Barber[/unclear] - both came to my lecture - [unclear]Garlie[/unclear] complementing me on it.  He showed me round the [unclear]Barber[/unclear] this morning - I wish you had been there because he is charming and would have been very attentive to you - I am sure.  And how the pictures reminded me of our [unclear]visit[/unclear] and of the Bellinis at Venice! Beckford's gold tea - pot was there - alas the handle is somewhat clumsy!
IN THE TRAIN
There is an unpleasant whitish fog here - so I have been lost several times - rather as on our visit, here.  I do hope that your journey yesterday was satisfactory - judging from the weather then you would have been alright.",0.125,FALSE
11345388,gri_2003_m_46_b03_f17_003.jpg,"Tiny sends her best love and thanks
you for the Swanees. She has just 
paid for P.L.M.A - she only just could!
She says that she thought the arrangement
was that she should pay for that, 
and would lend it to you - you keeping anything you particularly want and
that in exchange you should lend her
Swanee. Each of you eventually keeping 
your own particular magazine - she
says she has had 2 more nos of 
Partisan. I said I would bring
those and the P.L.M.A when I come
as that will not be long and will save
postage. But if you need them earlier
say.
Clifford has just come in crowned
with success and asked tenderly after
you - I gave your messages correctly
he has just gone off to have his meal.
Tiny is very encouraging about my
picture and says she is sure i can
do it! I shall tell you  all the news.
I miss you so much dearest Lawrence
I wish you were here. I shall paint",0.125,FALSE
11345471,gri_2003_m_46_b03_f18_027.jpg,"Pett 29-11-50
Dearest Lawrence,
Like a fool I did not remember your Birmingham lecture; I do hope you are not too rushed in preparing for it. I hope it is a great success and you have a pleasant time in Birmingham. Are you coming down here after Birmingham - I hope you are - we should all be delighted to see you. If not I fear I cannot come until Tuesday afternoon . So i hope you can.
My pictures from the Kensington need to be collected either on Saturday morning or Monday. If you come I will ask them to keep them until Tuesday for me. If not perhaps you could fetch them - could you let me know.
We have been going to Clifford's lectures which are, of course, very good indeed - I have taken notes.",0.125,FALSE
13249895,gri_2003_m_46_b06_f11_034.jpg,"forward to your seeing them.
Well I must get my lecture on Jugoslav frescoes in the 20c [unclear]Chais[/unclear] ready today & see some exhibitions if there is time. I am meeting David Sylvester for a drink before the ICA seminar tonight
See you soon- I adore you   love you
                                                 Lawrence",0.125,FALSE
10931715,gri_2003_m_46_b01_f08_012.jpg,"11 Mansel Road
Wimbledon

7.1x.1948
Dearest Sylvia,
     Would you think it too naive, too eager of me to
arrive in [unclear]Masters[/unclear] on Friday at 10.40?  I can get
a train from Victoria at 8.45.  Is that too early
for you?  Don't tell me if it is.  Your cards and catalogues will be
interesting though I doubt if I shall concentrate on
them quite as hard as I should.  Seeing you so
briefly so rarely I am reluctant to waste a moment
of your company.
     Tonight on the radio are [unclear]Summerton[/unclear] on [unclear]thidwick[/unclear] House and Edith Sitwell on her Early Poetry.
     I finished Mr. Richardson's [unclear]Goals[/unclear] of connaissance
today, so feel I know, all about Pictures.  I shall look
at your latest Work with a new Understanding and a 
New Range of Jargon.  I find you want the Antique [unclear]Taft[/unclear]
I shall say critically.
     Here are some poems for you.  The first three are
the remains of a larger and more emotional piece I wrote
after our last meeting.  They may not please you.  I hardly
know myself.  [unclear]Lessing[/unclear] says that the [unclear]Owl[/unclear] of Minerva
only comes out at night - a lovely way of suggesting
irrational thought:  I must get it into a poem.
     I look forward very much to seeing you again.
I'll bring [unclear]Michael's[/unclear] [unclear]Bird[/unclear] then.  Your little[unclear]white[/unclear] owl
is very excited at the thought of seeing you again.  He is
going to fly on ahead of the train and will arrive at 10.39.
     I love you.  I love you very much.
     Lawrence",0.1111111111,FALSE
10931784,gri_2003_m_46_b01_f09_069.jpg,"Fontana del Biancone it was which suggested my poem.  Do you know it?  My picture looks something like this:

Lastly here is a poem which I have just finished writing.

Green Adonis never knew
Who the panting beauty was
Eloquent in speech and flesh
That his innocence defeated

Red Adonis bleeding bleeding
Goared by the hunted boar
The blood is emblem of his guilt
All are guilty who kill love

O had the goddess him persuaded
We should not have seen this death
We who love and know that Venus
Cannot be despised with safety

The moral is Freudian and the expression mythological.

I love, Sylvia, I love you.

Lawrence 

P.S. [unclear] ? [/unclear] has confirmed the 12th

I love you.    L.


She is in bronze while Neptune is in stone so he appears very white against the naiad!
",0.1111111111,TRUE
10931600,gri_2003_m_46_b01_f04_031.jpg,"ii
I should think that you've got the rain you wanted for the garden now. It has been raining steadily since dawn.
I have been thinking today - as on many days - how fortunate I am to have your love. I don't think I can really put down how much it means to have you loving me. I feel my eyes water sometimes at the thought of it and other times I sort of stretch voluptuously and smile. I love you and as you have shown me am happy even when we are separated because I know it is not irrevocable and that you think of me, love me. O my dearest Sylvia, I love you. Only a great hug and many kisses and looks could express what I feel now, my lover.
........
What can I say after that? It would be unfair of me not to say how much I appreciated Prof. [unclear][/unclear]Scusifanto's examination paper. Question III is grandly comic and I like the implication of 'Describe [unclear][/unclear] shortly'...
It is very good news to Dandylion that you are quite well again. He looks up from the examination paper which he is studying and gives a lovely smile at the thought of you. He starts to write about 'green grass' in his ecstasy though he is supposed to be analysing the buttresses and corbels of [unclear][/unclear] olives lodge.
I accept your correction of my theory about yours and Janette Day's hair but I say again that she reminded of you and that this increased my enjoyment of the film.",0.09090909091,FALSE
11352405,gri_2003_m_46_b01_f06_022.jpg,"sitting for you: this privilege increased my critical delight in your handling of oils. You must never stop painting again. Your silent period has not impaired your gifts in the least: not in landscape and not, emphatically, in portraiture. I will not say  you have been lucky but rather that you have been tough, persistent, so that there is nothing unexpected about your new work.  You have prepared it. And how I enjoyed your earlier work! Your portrait of Clifford and Tiny sticks in my mind (the double one) and Clifford's head. And your nude self-portrait remains very vivid indeed to me: I reflect that you understand yourself as well as other people. How interesting it will be to compare it with your new self portrait against the light. But now that I have started I could go on for many more lines than a letter really permits about your paintings. For example the fresh self-portrait with charming greens and a gusty nervous vigour in it and the wonderfully strong rhythms, on such large scale, of those three flowers drawings - heroic tulips. But it is a theme that will run through many future letters. I am poet laureate to Queen [unclear]See[/unclear], and you are my painter in return.

Your letters have given me such pleasure; so bold, so tender. I see, too, with what delight I need not say, that conceits enter your letters. As my past gradually assembles itself on memories of",0.09090909091,FALSE
11352399,gri_2003_m_46_b01_f05_027.jpg,"[8-6-48]
WIMbledon 1967   11 Mansel Road, Wimbledon
Monday evening
My dearest Sylvia,
Sequel to my slight anthology of rose
images is this one, devoted to Owls. As
I shall be in Pett soon I thought it wise
to flatter them a little.
1 When cats run home and light is come
And dew is cold upon the ground
And the far-off stream is dumb,
And the whirring sail goes round,
And the whirring sail goes round:
Alone and warming his fine wits,
The white owl in the belfry sits.
That is Tennyson and I need only allude
in this next one for the whole poem to come
to you:
2 The owl looked up to the stars above,
And sang to a small guitar...
The Nursery Rhyme:
3 'Who'll dig his grave?'
'I', said the Owl
'With my spade and trowel,
I'll dig his grave'.
Blake, though I rather doubt the use to which
he puts our poor symbol:
4 The owl that calls upon the night
Speaks the unbeliever's fright.
Wallace Stevens has written a poem called
The Owl in the Sarcophagus but he doesn't
mention an owl in it, but here's a quotation from another poem of his:
5 The little owl flew through the night
As if the people in the air
",0.08333333333,FALSE
11908276,gri_2003_m_46_b05_f10_018.jpg,him goes into his music & there is nothing over...) I read the article about Modigral in The Listener: absolutely fascinating - thank you for drawing my attention to it.  Hope the Woods enjoyed Penshurst.  I have written this in the train.  We are drawing into London Bridge so until Thursday.  Adore you Lawrence,0.07692307692,FALSE
10931709,gri_2003_m_46_b01_f08_002.jpg,"11 Mansel Road
Wimbledon
2. IX. 1948

Dearest Sylvia
I am delighted that you are
drawing. I hope the next stage -
painting - follows soon because
I know you enjoy that most.
Oh the wretched MacDonalds!
I hope you have news from them
soon. Time is running out: it
is the 2nd already. I long to 
see you again.
I have my British Museum ticket
now for books & MSS and yesterday
I saw Hogarths &c. at the Garrick Club.
They own a query Dobson. Did you
know?",0.07142857143,FALSE
11908911,gri_2003_m_46_b05_f19_020.jpg,"7 affinity where our work is concerned
which seems to me so wonderful.
I miss you most painfully to-night
and wonder how you are - it is now
10.30 I hope that you are in bed
and will sleep well - I shall go to
bed when I have finished this.
At about 8 30 I went to water
the garden, it was a lovely evening
and the smallest chicks were out
and I thought how they had grown
since you last caught them, and how
brief your visits were, yet in a way
it seems as though you were always
here - and as I came back across
the grass in the sunset I thought how
happy I should be if I could see
your elegant figure appear round the
wall and walk round the drive
in front of the house. What a pity
it is that purely private concerns
excite the interest and censure of
society, then you should be here
now, my darling, in my arms - 
I would that you were.",0.07142857143,FALSE
10931546,gri_2003_m_46_b01_f01_001.jpg,"[2/2/48]
WIMbledon 1967 11 MANSEL ROAD
WIMDLEDON
Sunday
Dearest Sylvia:
The house is banal and desolate
without you it has relapsed into its
customary horror. I have even failed
to find any souvenirs of  you; no hairs 
for a locket, no hair pins, you might 
not have been here except for my 
memory which has overwhelmed  the
present ugliness. I keep remembering 
you: once smooothering  my eye-brows,
hiding under the the bed clothes...(how did
you make yourself so great?) i'm
walking round the abominable 'drawing room, the dot of blood on your ear.
I could go on for the length of this let-
ter: how can one night leave such an 
elaborate impression? I so wish you 
were still here. As I write I can hear 
two clocks ticking: one goes urgently at 
great speed while the other the grandfather you remarked is louder & stately.
I feel as if Edgar Allen Poe's raven will 
arrive soon. I feel very lonely in your
absence, all I can do is write poems for 
you. [unclear]auden[/unclear] said once that the best love
Poetry was written to ideal figures but
I no longer agree  with this. You are both
",0,FALSE
10931548,gri_2003_m_46_b01_f01_003.jpg,"-3-
Wimbledon 1967              11 MANSEL ROAD.
                                              WIMBLEDON
    I went to see Wally this morning and, 
as I was confident, there is no risk of her
 giving us away.  She came in to feed [unclear]Rahlo[/unclear], 
heard my voice but assumed I was chanting.   poetry,  came upstairs only to hear you laughing.  This afternoon I saw  'The Sea shell &
the clergyman"" with Robert: it really is a remarkable film, the clergyman's phantasies 
being represented only in terms of symbol and
image.  Had the sensor understood it, he would 
have instantly repressed it.
    I do hope you are not too busy for
the next two days and that neither housework
nor architecture conflict with the color theme.
You'll be pleased, perhaps, to hear that Johnson
is very confident about your lecturing abilities:
one can't easily reproduce conversation in a 
letter of this length but he praised you
to the vanstone's.  Undoubtedly the scepticism he once
felt for you (or which you claim he felt) is
being sharply corrected My  honours paper [unclear]and  his [/unclear]Toynbee course for it's no easy task to undertake 
a 'serial' of lectures.  As a course you have
undoubtedly arrived at a better solution than I
did: you have an overall plan which makes for
lucidity generally.

    Mother and Father will be back here soon 
from [unclear]Worthing[/unclear] so I must end this note.  I have
the washing up to do.  I think to save time and
",0,FALSE
10931549,gri_2003_m_46_b01_f01_004.jpg,"to create [unclear]circumstantial[/unclear] detail I shall only wash half of the dirty things. If [unclear]Lay[/unclear] found I had washed up they might suspect something . . . 

I am looking forward very much to Victoria 11.3. I wonder what you will wear...  I love your.   Thank you  for Friday night. I love you,

Lawrence

P.S.
Questions on your [unclear]Derais[/unclear] scarf

Beyond the [unclear]horizon[/unclear] of your hair
Basket of tireless fruit
Ready to be eaten.
Overflowing in triangles.

L.",0,FALSE
10931556,gri_2003_m_46_b01_f02_004.jpg,"THE DAY

How am I to see you in the echoing stampedes 
Of loneliness that bruise the afternoons
I cannot forget your body but I cannot touch
It now as our hesitations combine
Into a gigantic wedge

Snow on the separating distances is repealed
By Wednesday's and Friday's sun but oh
The panic of those Sundays when desire will erupt
Despite the bells and visits and I suddenly fall
Into the nothing where you were

THE NIGHT

Tonight I am without you and I must torture sleep
I have eaten the moon and am afraid of the dark
The hyacinth I grew for you wilts for lack of you
Dreams can't leave the filing cabinet tonight and stars 
Are dead as mythology

Though nebulae hang like semen and comets never
stop I want neither to sleep and dream about you nor
Stay awake and think about you only want you body
Rose-open beside me as the night spirals away
Till morning comes with roses

The still-life on the table
holds skull and book
but the lamp is hidden by an owl's wing
there is only you

Your mouth soft as a bruise that nest of flesh
and the soft star
which gives and needs no light
there is nothing else",0,FALSE
10931558,gri_2003_m_46_b01_f02_007.jpg,"If only you were in town on Sunday. I know it's an idle thought, but [unclear]Mother[/unclear] and Father are away on one of their rare excursions.  There will be at least six beds just [unclear]panting[/unclear] to be occupied.

Please thank the Rector for the magic spell [unclear]daugh[/unclear], I repeat what I said in the train, I am sure it will remain on my shelf collecting dust, dedicated to spiders.  The train!  That recalls to me the brutal contrast between the warmth of the train inside and the icy exterior.  As soon as we separate the cold descends.  This is a symbol of what you mean to me. [unclear]for[/unclear] me.

I have re-written the poems for you. The [unclear][/unclear] is greatly [unclear]changed [/unclear]among others, and I am putting them in a better order.  The title for this first group is ""Owls & Roses"". You remember you suggested [unclear]it[/unclear] by chance to me [unclear]at Pett, These 
 [/unclear] symbolise.  Minerva & Venus, Head & heart, night and day, male and female and so on.",0,FALSE
10931560,gri_2003_m_46_b01_f02_009.jpg,"One blank [unclear]room[/unclear] facing me, disappearing as I write. The mind in a
[unclear]sail[/unclear]. The first splash in a painting.
The white feminine page: I want [unclear]to[/unclear]
[unclear]moss it with[/unclear] kisses and phallic
[unclear]signals[/unclear], like a [unclear]shy[/unclear] waiting for the
[unclear]plogs[/unclear] to go up. [unclear]Ligh hammers[/unclear] 
opening in a sexual [unclear]mind. Speaking[/unclear] 
the letters [unclear]LIVOUYED.[/unclear] And then
when the confused [unclear]expression[/unclear] settles
and the mind is constant the letters
fall into place I LOVE YOU
All my love
Every kiss
Lawrence",0,FALSE
10931561,gri_2003_m_46_b01_f02_011.jpg,"Saturday
My dearest Sylvia:
You occupy the foreground of my mind: a feeling of hopeless tenderness consumes me. It is difficult to concentrate on reading, on writing, even to you, because it detracts from my concentration on your image, which is especially strong just now.
Your didactic remarks yesterday are producing immediate changes in my behaviour patterns. I went for a two-hour bike-ride this late afternoon (to Hampton Court and discovered a delicious bit of Victorian Gothic in a villa on the way) and have resolved to go to bed early tonight and tomorrow as I am in both evenings. In return you will read the Waste Land for me, won't you?
I saw Molly and told her not to tell Iris anything about us and gave her evidence of Iris' double-dealing. So there is nothing to worry about there. I saw Evelyn McHale, also, and it is alright about Wednesday. So, now, all I have to do is hope my auto-suggestion worked as well as did that of Disney's little mouse in Dumbo. He jumps up on the pillow and whispers into an enormous ear that Dumbo must be given a chance in the circus. (The ear was the ringmaster's).
This is one of the poems I read you a little time ago:
The still life on the table
Holds skull and book
But the lamp is hidden by the owl's wing
There is only you

That nest of flesh your mouth
And the soft star
Which gives and needs no light
There is nothing else.

Tonight I am thinking about Michael's prediction about our affaire. Although all the material opportunity and comfort and so on is on his side I do not believe he is right. You mean so very much to me. I see I am falling into the cliches of the love-letter and apologise for it but I must repeat it because it says what I mean in the only way possible outside a poem. I love you.
A tiny prosaic note: we must co-ordinate sandwiches. I'll bring some on Wednesday if you can also do so unless I hear to the contrary.
I LOVE YOU
Lawrence",0,FALSE
10931562,gri_2003_m_46_b01_f02_012.jpg,"Here is a poem I have just made since writing
the letter. It is dedicated to you of course:

To a wishing well
The hero came
And could not give
The well a name

How catch its form
Call it a girl
With honest hands
Cupped like a shell

Call it a rose
Where dawn had sinned
Or a red leaf
Folded by wind

Is it the secret
I sought all night
And every guess
He made was right

Lawrence",0,FALSE
10931566,gri_2003_m_46_b01_f02_017.jpg,"Sylvia. why are you not here?
I have been to the Vienna pictures. Only 2 Breugels
but 19 Titians; including the last nymph and shepherd.
Also the modern section of Palais de Tokyo: Picasso,
Bonnard, Matisse, a masterpiece by degas 'Les Noces', and
hosts of others, including (for some reason) a room of 
Maurice St. Dennis. Going to the Vienna show again today,
as it is only on until 31st March. I saw a film version
of 'Ruy Blas' (Jean Marais in the double role), script by
Cocteau. Since I've been here I've been mistaken for an
American and a Belgian and something else which was unintelligible. But never English!
Will write you again tomorrow. It's Thursday morning now. I began this letter last night.
I love you. I miss you.
At least I have your locket. I feel a poem stirring
in my subconscious. I must cajole it out. For You.",0,FALSE
10931568,gri_2003_m_46_b01_f02_020.jpg,"Admission jumps about in price - 40, 50, 60,100. I've paid all these as I can't get a form of free admission to the museums until Saturday.  One delight for me was a group of 6 tapestries from Ateliers de Fontainebleau with Bronzino, Giulio Romano, Michelangelo, &c &c [unclear]echoes[/unclear] and a color scheme of exquisite restraint jumping occasionally into magenta or royal blue.  Very fine too were a companion pair by Altdorfer, an entombment and resurrection of Christ - both in the same landscape.  The Rubens, mostly, disappoint after the N G's example, tho' they are magnificent they are dirty.  But only 2 Breugels, and these small ones.  An amazing feature of such a show.  Alas.

You will be glad to know Albert is a good cook.  However I do miss your cakes made with sour milk.

How are you?  By means of your locket and the treasures of my memory I invoke you all the time.  I think how you would dislike the furniture of this room.  How you would enjoy the galleries.  How you would like the quays, the sun, the [unclear] . But equally, as well as placing you in my own situations, I wonder what you are doing.  I except you are in the garden a lot.

This roughly is my view

",0,TRUE
10931571,gri_2003_m_46_b01_f02_024.jpg,"I dreamt of you last night. We were in a public place - a theatre - you showing people to their places, managing only to kiss me or hold my hand in desperate fragments. We had been separated. I wanted to keep you with me. That, quite exactly, was the dream.
Although I [unclear]have[/unclear] made a few notes for poems about Paris I find that it is easier to write to you than choose a subject beyond love. There is a necessity about you as muse as well as subject: I said so sometime ago as a conceit, but find that circumstances endorse it.
I wish you had been with me in the zoo of the Jardin des Plantes the other day. Some beautiful peacocks there had opened their tails making a waterfall that fell upwards. One of them turned exposing the little machine that supports the [unclear]fan[/unclear]. But otherwise I was oppressed by the air of tormented claustrophobia you find in zoos. There were no owls. Obviously cages could not be devised to hold them. The patron of owls rescues them. Nor was there a blue satyr.
The sun is out again this morning after a slow start. Water is running rapidly through the gutters. The tap is dripping. I'm half-dressed. I can see myself in 2 of the 4 mirrors which even our small room is supplied. French motor horns are mildly sounding. Albert is on the balcony singing [unclear]tirelessly.[/unclear]
Pett must be very lovely just now. I hope that your portrait of the [unclear]Devil[/unclear] girl is satisfactory and I am interested to know how you get on with her. Also how Michael feels about her now. I hope Clifford is more cheerful now than he appeared to be a week or so ago. I imagine he will be a little busier than usual as it is Easter. I hope he conveys elaborate  [unclear]Servatical[/unclear] instruction to his sheep. The ambivalent joys of hope and sadism and so on. What Easter means to us.
What Easter means to me is missing you.
I love you.
Lawrence
",0,FALSE
10931574,gri_2003_m_46_b01_f03_004.jpg,"experience is possibly material for poetry but I am too much its victim at present.
I went on the river on Thursday.  Became pinker than ever. I was reminded continually of Berthe Morisot and Mary Cassatt in the way the river curls away above and beyond the shoulders of the oarsman when one is sitting in the stern steering.  A weir, a swan, two girls running by the river, then only the sad willows and the sun going in and out rapidly: Proust.
It is Molly's birthday soon - on the 6th.  She insists I am not to spend any money on her but write a poem as I did last year.  That's very pleasing.  I shall try but, of course, you do dominate me poetically.
I shall send you your poems in a day or two.  There is a little revision to do first.  I feel impelled to do this despite the delay it causes.  You, Muse, will understand the necessity for this.
Johnson who saw me yesterday was very nice except that he was a bore, oh, what a bore.  He made four drawings of the flowers you sent him.  I am inclined to be cutting about this.  I have already put his promiscuous action into a poem.  Whether I shall leave it there I must decide shortly.
To close I want to quote from Swift who is quoted in Books In General this week in the Old Statesman: 'I wish my cold hand was in the warmest place about you...'
(Incidentally I apologise for the English of the Gauguin translation but that's Van Wyck Brooks not me.)
I love you.
Lawrence",0,FALSE
10931577,gri_2003_m_46_b01_f03_010.jpg,"[29-4-48]

WIMbledon 1967                    11 MANSEL ROAD,
                                                           WIMBLEDON.

Thursday evening

My dearest Sylvia
I adored your little watercolor 
at the head of your letter.  Please, 
when you have time and opportunity, 
send me some more images.
I am won over to Johnson again 
of his suggestions about your [unclear]blovo[/unclear] 
essay.  And a book on [unclear]D[/unclear] olson! Darling, I wish you would. Perhaps, 
soon, you can think seriously about 
it, but don't let it interfere with 
your painting now that you have started that again.
How nice of [unclear]M[/unclear] to defend my poems, I do think that generous of him.
The Venetian allusion in your projected double portrati does not escape me and I thoroughly approve. I am
so glad you are planning it already; 
that kind of anticipation is, I know,
a good thing in poetry and so I expect
it is in painting.
The Joke and the Sundial poems, as
you call them, will be finished shortly.
Then you shall have them, I promise.",0,FALSE
